verified,username,user_id,location,name,source,tweet_id,possibly_sensitive,created_at,lang,edit_history_tweet_ids,text,type,geo.coordinates.type,geo.coordinates.coordinates
False,IrisOropez,1445097217925263362,"Xochimilco, Distrito Federal",Iris Oropeza,Twitter for Android,1597268840311767042,False,2022-11-28 16:39:02+00:00,es,['1597268840311767042'],"Al saber los resultados qué necesita México para pasar a la siguiente fase 😐 🤔

 Mi mente luego luego... 💭

#Mexico #QatarWorldCup2022 #MexicoVsArgentina #MexicoVsArabia #WorldCup #SeleccionMexicana #Tricolor https://t.co/FArrb4kEBq",,,
False,MarcoBuccio,114968301,,🇲🇽 Mᴀʀᴄᴏ Fᴀʙʀɪᴢɪᴏ Bᴜᴄᴄɪᴏ🛡️,Twitter Web App,1597268250102206466,False,2022-11-28 16:36:41+00:00,es,['1597268250102206466'],"🗣️ Las palabras de Memo Ochoa a la afición para seguir creyendo 🇲🇽🧤

Deporfans, ¿Creen qué la selección mexicana logre avanzar de ronda? 🤔💬

#Mundial #miseleccionmx #seleccionmexicana #FIFAWorldCup #Qatar2022

https://t.co/xhOzlrhOml",,,
False,ErickPahr,2953055066,Aquí ,YoSoyAquel,Twitter for Android,1597267845070479360,False,2022-11-28 16:35:04+00:00,es,['1597267845070479360'],"Igualitos, pinches ridículos... repitan después de mi, la playera de la #SeleccionMexicana NO ES UN SÍMBOLO PATRIO, ya superenlo. #Qatar2022 #MEX 🙄😒 https://t.co/I6WgOOpSeg",quoted,,
False,yeyoMorales,125429049,Monterrey - Poza Rica,Yeyo Hernández,Twitter Web App,1597267727450005504,False,2022-11-28 16:34:36+00:00,es,['1597267727450005504'],"Rostros serios en práctica del Tri a horas de partido crucial en sus aspiraciones. #SelecciónMexicana #JustaMundialista #Entrenamiento #Qatar 
#RBA 
https://t.co/1Gwx53tFx7",,,
False,negro8819,2788386088,,Chester G.,Twitter for Android,1597266651002859521,False,2022-11-28 16:30:20+00:00,es,['1597266651002859521'],Algunos piensan que #Qatar2022 es como la #LigaBBVAMX que de 18 equipos el 16 tiene posibilidad de ser campeón 🙄la #SeleccionMexicana dará su peor mundial. Y no por eso soy Anti patriota.,,,
False,ObserverNR,1298440676925935619,,Observer.NR,elsiglo.mx,1597266579376545792,False,2022-11-28 16:30:02+00:00,es,['1597266579376545792'],"México tiene un historial positivo enfrentándose a selecciones asiáticas 

#meta #deportes #SelecciónMexicana https://t.co/F3d6dQZeeq",,,
False,OlveraAcebedo,716880291445387265,Metro Muzskiz Ecateponck,Pedro acebedo olvera,Twitter for Android,1597266197086883840,False,2022-11-28 16:28:31+00:00,es,['1597266197086883840'],"La #SeleccionMexicana debe de mostrar ante Arabia Saudí un mejor fútbol y no solo ""echarle ganitas""
 ""No se puede vencer a quien no sabe rendirse."" https://t.co/GVgwNVyuN0",,,
False,3G104,1482862977984389123,"Distrito Federal, México",Guillermo,Twitter for Android,1597266017331601411,False,2022-11-28 16:27:48+00:00,es,['1597266017331601411'],"""Y, ¿cómo chingados le vamos a hacer si no meten gol?"" dijo el ahora gobernador de Morelos.

#FútbolMedia #SelecciónMexicana #Qatar2022 #cuautemocblanco",replied_to,,
False,paparrinx,141662812,"Louisiana, USA",juan barrera,Twitter for Android,1597265850654158849,False,2022-11-28 16:27:09+00:00,es,['1597265850654158849'],"En el video se puede observar como el hijo del jugador apareció para alejar a Pereira de los aficionados sudamericanos además de que otros aficionados argentinos intervinieron para calmar las aguas. 

#FútbolMedia #SelecciónMexicana #SeleccionArgentina #jairpereira #Qatar2022",replied_to,,
False,eli_jmor,890367976683208704,"Poza Rica,Veracruz de Ignacio ",Elizabeth J.Morgado,Twitter for Android,1597265127388372992,False,2022-11-28 16:24:16+00:00,es,['1597265127388372992'],Que bueno que ya se va la selección mexicana del mundial porque hasta los africanos y los asiáticos nos pondrian  un baile JAJAJA #Qatar2022 #SeleccionMexicana #MexicoEnQatar,,,
False,ortegaisrael,125529375,"Naucalpan de Juárez, México",0RT3G4,Twitter for iPhone,1597265117728886784,False,2022-11-28 16:24:14+00:00,es,['1597265117728886784'],"Dejemos de hacernos tontos! #Messi Sí pisa y patea la playera de #miseleccionmx #SeleccionMexicana eso se usa y se hace en el fútbol para humillar al rival aquí lo importante es quien lo hace y la manera! #Messi es una figura pública, un ejemplo para millones de niños",,,
False,ArenaComics,1445602092719087629,México,Arena Cómics,Twitter for Android,1597265039588659200,False,2022-11-28 16:23:55+00:00,es,['1597265039588659200'],"México ha sido campeón en #Taekwondo, #TiroConArco, #Fronton en estos últimos días y la #SeleccionMexicana dando vergüenza en #Qatar2022 se lleva todos los reflectores, otros deportes deberían de ser igualmente apoyados por el gobierno, ellos dan la cara por el país.",,,
False,ManuGal6,1191561199957291009,,ManuGal,Twitter Web App,1597265027870097410,False,2022-11-28 16:23:53+00:00,es,['1597265027870097410'],"Así se organizan los mexicanos para llevar la fiesta hasta Qatar 
#Qatar2022 #Mundial #SeleccionMexicana 

https://t.co/AXR4qEnoll",,,
False,RaulReco16,525649629,,Raul Reco,Twitter Web App,1597263503517097986,False,2022-11-28 16:17:49+00:00,es,['1597263503517097986'],"💥 Deporfans hay tiro!.... ¿Tiene razón el Canelo en amezar a Messi por tirar la camiseta de la Selección? 🤔🔥 

#Messi #CaneloAlvarez #Canelo #seleccionmexicana",,,
False,eldatomx,753022150030856193,"Cuernavaca, Morelos",El Dato Noticias Morelos,Twitter for iPhone,1597263468910243842,False,2022-11-28 16:17:41+00:00,es,['1597263468910243842'],"Alguien tiene el dato de cuántas selecciones son las que no han metido gol después de su segundo partido? 
#mepregunto #Qatar2022 #FIFAWorldCup #SeleccionMexicana",,,
False,sonar127,553073407,,sonar25,Twitter for Android,1597263001509208066,False,2022-11-28 16:15:49+00:00,es,['1597263001509208066'],"Nosotros tan #MarchaDelPueblo, ustedes tan #SelecciónMexicana #OposiciónMediocre https://t.co/9oqu14DuBz",,,
False,OBG888,15317425,,Óscar Balcázar,Twitter Web App,1597260952264912898,False,2022-11-28 16:07:41+00:00,es,['1597260952264912898'],"La Seleccion Mexicana podría tener la primera copa del mundo sin poder anotar goles de no lograrlo frente a Arabia Saudita
#Qatar2022 #SeleccionMexicana #Japon #FIFAWorldCupQatar2022 
https://t.co/ziTZeiY9CJ",,,
False,ahoratabasco_,1596568845174677505,"Villahermosa, Tabasco",Ahora Tabasco Noticias,Twitter for iPhone,1597260480367587328,False,2022-11-28 16:05:48+00:00,es,['1597260480367587328'],La selección mexicana ha dejado en ridículo al país y ha pisoteado peor la camiseta! Ya déjate de payasadas @Canelo a menos que quieras ir a romperle su madre a la selección esos sí lo merecen #SeleccionMexicana #NoMamar #Qatar2022EsLatina,,,
False,Rodrigo67889928,1351340870742667264,,Rodrigo Melo,Twitter for Android,1597259474380943364,False,2022-11-28 16:01:48+00:00,es,['1597259474380943364'],Hace casi 3 años del último doblete de @Raul_Jimenez9 en octubre lo hizo @HenryMartinM y en septiembre @Santigim9 y @rogelio7funes en julio. Ojalá suceda algo extraordinario y actualicemos estadística. #SeleccionMexicana,,,
False,FibraMarket,1424845650886266882,,FibraMarket,Twitter for Android,1597258527743307781,False,2022-11-28 15:58:03+00:00,qme,['1597258527743307781'],#Mexico #Mundial2022 #QatarWorldCup2022 #outofcontext #SeleccionMexicana https://t.co/bnTXQZZjXO,,,
True,ImagenTVDeporte,781234217074106369,Mexico,Imagen Deportes,Twitter for Android,1597258022333521921,False,2022-11-28 15:56:02+00:00,es,['1597258022333521921'],"#RedesSociales 📍 | Saúl #CaneloÁlvarez estalla contra #LeoMessi.

🔴 La polémica se dio cuando el argentino se retiraba sus tennis dentro del vestidor, tras la victora contra la #SelecciónMexicana con un marcador de 2-0, pues se percibe que patea un jersey del tri color. (1/2) https://t.co/FNCctppHan",,,
True,info7mty,65579025,"Monterrey, México",INFO7,Twitter for Android,1597257401144442880,False,2022-11-28 15:53:34+00:00,es,['1597257401144442880'],"Kando ""juimos""temibles y no lo sabíamos .....!?!?!?  https://t.co/ZxpQXGP8Q9",,,
False,CAFERNANDEZR,285547889,México,Carlos Alberto Fdez,Twitter for iPhone,1597257366202093568,False,2022-11-28 15:53:26+00:00,es,['1597257366202093568'],"@CABJRR_ @El_TataMartino No se aguantó de intentar ayudarle a #Messi𓃵 al patear con la izquierda un imaginario balón, un instante antes de que Messi metiera el gol. #Lavolpe #SeleccionMexicana #DavidFaitelson #RaulOrvañanos #ChristianMartinoli #FueraTata",replied_to,,
False,Black5aintNoah,1038827132,,Black Saint Noah exObradorista,Twitter for Android,1597256760376852480,False,2022-11-28 15:51:01+00:00,es,['1597256760376852480'],"Que diferencia de culturas, Korea del sur perdiendo como digno contrincante ante Ghana, podría ser que les pidan una botella de orines, para dársela a los jugadores de la selección mexicana y a ver si así ponen un poquito de amor y webos #SeleccionMexicana #Qatar2022",,,
False,josking74,835919485710258177,"Nuevo León, México",Jos,Twitter for Android,1597255899986657281,False,2022-11-28 15:47:36+00:00,es,['1597255899986657281'],ORIBE PERALTA CRITICA FALTA DE TIEMPO EN PROYECTOS DE MÉXICO EN COPAS DEL MUNDO. #Qatar2022 #SeleccionMexicana https://t.co/G8f8t6lNnp vía @TUDNUSA,,,
False,Formato7oficial,2161426194,"Xalapa, Ver.",Formato Siete,Twitter for Android,1597255803077267456,False,2022-11-28 15:47:13+00:00,es,['1597255803077267456'],"@Faitelson_ESPN Sucede q la @FMF es una empresa q tiene entre sus productos #ligamx y #SeleccionMexicana, a nivel finanzas debe estar muy bien, pero lo q vende es una cagada, no importa la calidad del producto, d todas maneras lo consumen, quieren cambios? Dejen d consumir esos productos",replied_to,,
False,C_harls,114088404,México city,Charls,Twitter for Android,1597255505767849984,False,2022-11-28 15:46:02+00:00,es,['1597255505767849984'],"Cosmiqueros excelente inicio de semana, tan mal estamos en fútbol que este año ni portadas fútboleras nos trajo smash,¿así como va tener nuestro apoyo el tri???
#dccomics #smash #seleccionmexicana https://t.co/4eS6kM4LuW",,,
False,rfcf,8757632,México,Rodrigo ⛩️ 🇲🇽,Twitter for Android,1597255051084730369,False,2022-11-28 15:44:14+00:00,es,['1597255051084730369'],"Si la @FEMEXFUTAC tuviera la mitad del talento de la sociedad civil para organizar marchas y usara la mitad del dinero de la #MarchaDelAcarreo, nuestra #SeleccionMexicana llegaría mínimo a semifinales, pero igual que #ElReyDelAcarreo, solo gastan a lo pendejo. 🤷🏻‍♂️🇲🇽
@miseleccionmx https://t.co/ZR0a2msBjz",,,
False,ahoratabasco_,1596568845174677505,"Villahermosa, Tabasco",Ahora Tabasco Noticias,Twitter Web App,1597254825984503808,False,2022-11-28 15:43:20+00:00,es,['1597254825984503808'],"Las redes están inundadas de rabietas y lloriqueos patéticos sobre la ""decepción mexicana"", con intento de análisis: ¿Habrá algo nuevo qué analizar sobre el desempeño de esta? Sí, es el mundial, pero no sorprende nada sobre su #SeleccionMexicana mediocre. #BuenLunes #paredesufrir",,,
False,fergalindog,3015195941,,Fernando Galindo,Twitter for Android,1597254163398004738,False,2022-11-28 15:40:42+00:00,es,['1597254163398004738'],"Arabia no ha pérdido por diferencia de 3 o más goles desde Rusia 2018. México en ese mismo tiempo (sin incluir CONCACAF) sólo ha ganado a Nigeria e Irak por 3 o más goles diferencia. El tri no ha ganado a nadie más, hasta mayo 2021 apenas a Islandia #Qatar2022 #SeleccionMexicana",,,
False,_max96__,1596545082026594305,,MAX96,Twitter for Android,1597253459145023490,False,2022-11-28 15:37:54+00:00,es,['1597253459145023490'],"Luego de que circulará un video en redes sociales en los que muestran al futbolista argentino #Messi pateando una playera de la #SeleccionMexicana, el boxeador mexicano, #CaneloÁlvarez, lo ""amenazó"" en redes ""que le pida a Dios no te encuentre"", por ejemplo. https://t.co/mldDXqMG1B",,,
False,shop350,166745753,,EmilXD,Twitter for Android,1597252605763235841,False,2022-11-28 15:34:31+00:00,qht,['1597252605763235841'],#TataMartino #SeleccionMexicana #Qatar2022,replied_to,,
False,krico32,1484743533001117701,,meliodas 3223,Twitter Web App,1597250584700399617,False,2022-11-28 15:26:29+00:00,es,['1597250584700399617'],#Messi ha respetado más a la #SeleccionMexicana que los propios jugadores y técnicos. Al menos nos tomó en serio.,,,
False,AxelYahirCoron2,1459321665402376199,In your heart  ♥ ,XLY_Tacticᵕ̈,Twitter Web App,1597250470481104896,False,2022-11-28 15:26:02+00:00,es,['1597250470481104896'],"🔴#AhoraNoticias| #AMLO manda mensaje de apoyo a la #SeleccionMexicana.

Nota aquí: ⬇️
https://t.co/joTsuy1ezz https://t.co/xUmpT8FFH2",replied_to,,
False,MarcoLuke7,1446788784,"Durango, México",Marco Luke,Twitter for iPhone,1597250195166998529,False,2022-11-28 15:24:56+00:00,es,['1597250195166998529'],La #SeleccionMexicana y Túnez son los únicos dos equipos que no han anotado en el mundial de #Qatar2022 #fail,,,
True,diario24horas,357050985,México,@diario24horas,Twitter Web App,1597249939104739331,False,2022-11-28 15:23:55+00:00,es,['1597249939104739331'],"😱¡ESTÁ POR TERMINAR NUESTRA PROMOCIÓN DE NOVIEMBRE! 

¿Quieres ganarte una jersey? 
👇Lee nuestra publicación para más información o llámanos, con gusto te atenderemos. 

#fibraoptica #SeleccionMexicana #Mexico #telecom #Tecnologia #ingenieros #Mundial2022 https://t.co/eIWzDGrXkt",,,
False,EscarlethPal1,713174536078798848,"Monterrey, Nuevo León",Escarleth Palacios,Yuzzit Pro,1597249866119270400,False,2022-11-28 15:23:38+00:00,es,['1597249866119270400'],"Luego de que se diera a conocer la polémica foto donde se ve a Messi supuestamente pisando la playera de la #SelecciónMexicana, el boxeador tapatío, Saúl ""Canelo"" Álvarez le mandó un mensaje contundente al argentino en redes sociales. 

#ElMundialQuéImporta #ElOasisDelMundial https://t.co/o6lx4aJz9Y",,,
False,Alex_Anorve,85858312,México,Alejandro Vázquez Añorve,Twitter Web App,1597248755023380482,False,2022-11-28 15:19:13+00:00,es,['1597248755023380482'],"""Canelo"" Álvarez amenaza a Lionel Messi por polémica con playera de México. #SaúlÁlvarez #Canelo #LionelMessi #SelecciónMexicana #SelecciónArgentina #JustaMundialista #Qatar 
#RBA 
https://t.co/uofMAGX2n9",,,
False,figuerasports,1109615929443446784,CDMX🇲🇽,FigueraSports,Twitter Web App,1597248019564728320,False,2022-11-28 15:16:17+00:00,es,['1597248019564728320'],"AMLO pide a la selección mexicana no rendirse en Qatar📹▶️https://t.co/jhINteeQ2v

#INFO7 #AMLO #SelecciónMexicana #Qatar #Mundial",,,
True,Reforma,27708897,Av. México Coyoacán 40,REFORMA,Twitter for iPhone,1597247267249213442,False,2022-11-28 15:13:18+00:00,es,['1597247267249213442'],"#DatoMundialista Con los dos goles que recibió @miseleccionmx por parte de @AFA, la #SeleccionMexicana  ha permitido 100 goles en la historia de sus participaciones en @fifaworldcup_es y ha podido anotar en 60 ocasiones
#FIFAWorldCup #FIFAWorldCupQatar2022 #miseleccionmx #ElTri https://t.co/LAdi7p3h3q",,,
False,marcelapanthera,1193019886836027392,"Distrito Federal, México",@marcelapantera,Twitter for Android,1597247141826637824,False,2022-11-28 15:12:48+00:00,es,['1597247141826637824'],"Hay dos titanes en caida: 
1 El futbol la #seleccionmexicana y su eminente eliminacion mundialista y... 
2 la politica el diminuto ""musculo"" de Lopez y sus 1.2 millones de acarreados y paleros de su marchita del ardor. 🤣🤣🤣 #AMLOBurlaMundial",,,
False,Deportrece,765637819955937280,México,Deportrece,Twitter for Android,1597246906841067520,False,2022-11-28 15:11:52+00:00,es,['1597246906841067520'],Lo de Messi y el vídeo es obra de #YonDeLuisa para no ser señalado. 😂 #SeleccionMexicana,,,
False,NacionDMX,1427636885799804931,México,Linea Deportiva,WordPress.com,1597246698518155266,False,2022-11-28 15:11:02+00:00,es,['1597246698518155266'],“Esto no se acaba hasta que se acaba ”: #AMLO manda mensaje de apoyo a #SelecciónMexicana | #Qatar2022 #WorldCup #ConferenciaMañanera https://t.co/pNwlxLeIEn,,,
False,rdzglzjm,254147639,NL,Johnny B. Good,Twitter for Android,1597246045918224385,False,2022-11-28 15:08:27+00:00,es,['1597246045918224385'],"Cada vez que hay un partido de la #SeleccionMexicana yo lo miro como cuando uno va a un festival de primaria, en donde por mucho que ame a mi hijo, se que va a estar bien culero y no habrá sorpresas.",,,
False,Leon_Rojo_,188584446,,Daniel Alcaraz,Twitter Web App,1597245852006764544,False,2022-11-28 15:07:41+00:00,es,['1597245852006764544'],"#KORGHA Qué 🥚🥚 los de los coreanos, peleando hasta el final. Triste la #SeleccionMexicana que ni disparos, ni defensa, ni ganas. Esto es culpa del Tata pero también de los jugadores tibios.",,,
False,DonBarredoratip,978798026042077184,México,Don Barredora picks 🛻,Twitter Web App,1597245559102140418,False,2022-11-28 15:06:31+00:00,es,['1597245559102140418'],"🔴#AHORA|📹 El presidente @lopezobrador_, mandó un mensaje de apoyo a la #SeleccionMexicana. https://t.co/FG12sV9rwA",,,
False,Alberto_Yescas,397318669,Estado de México,Beto,Twitter for Android,1597245105450418179,False,2022-11-28 15:04:43+00:00,es,['1597245105450418179'],"#ComentandoLosDeportes™®✓
#HarryEnColombia #CyberMondayAmazon 
En esta ocasión la #ImagenDeLaSemana es un vídeo #SeleccionMexicana Sub 10 Campeones Panamericanos
Ver a estos niños me deja 100% convencido de que es más probable ser Campeones del Mundo en ⚾
📽️ @Rev_Strikeout https://t.co/Y7TVS4KekE",replied_to,,
False,Efekto10,1615746020,,Efekto10,Twitter Web App,1597244956032532482,False,2022-11-28 15:04:07+00:00,es,['1597244956032532482'],"No puedo creer que en México, hay gente tan PNDJA, que cree que Messi pateó la camiseta dé México aldrede. (Incluído el Canelo). #Messi #Canelo #SeleccionMexicana #MexicoVsArgentina",,,
False,Arch3r_Stirling,1462082699674402821,,nachulitum,Twitter for iPhone,1597244378967609344,False,2022-11-28 15:01:49+00:00,es,['1597244378967609344'],Hasta Corea del Sur le echa más ganas que @miseleccionmx increíble #Qatar2022 #SeleccionMexicana,,,
